POSICION;FECHA;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;VOLUMEN;AJUSTE;VAR %;IA;VAR. IA;TRADES,,,,,,,,,
MAI.ROS/DIC22;11-04-2022;252,000000;254,000000;249,500000;254,500000;250,000000;117;250,000000;-0,793651;2115,000000;47,000000;70
MAI.ROS/DIC22;07-04-2022;255,500000;253,500000;253,000000;255,000000;254,000000;229;254,000000;-0,587084;1963,000000;92,000000;106
MAI.ROS/DIC22;06-04-2022;252,000000;254,000000;254,000000;257,500000;255,500000;248;255,500000;1,388889;1871,000000;183,000000;84
MAI.ROS/DIC22;05-04-2022;244,000000;250,000000;248,000000;252,500000;252,000000;188;252,000000;3,278689;1688,000000;121,000000;85
MAI.ROS/DIC22;01-04-2022;235,500000;230,000000;230,000000;240,000000;240,000000;169;240,000000;1,910828;1509,000000;102,000000;69
MAI.ROS/DIC22;04-04-2022;240,000000;245,000000;244,000000;248,000000;244,000000;123;244,000000;1,666667;1567,000000;58,000000;66
MAI.ROS/DIC22;31-03-2022;235,500000;235,000000;234,500000;240,000000;235,500000;215;235,500000;0,000000;1407,000000;125,000000;102
MAI.ROS/DIC22;30-03-2022;230,000000;233,100000;233,000000;236,000000;235,500000;93;235,500000;2,391304;1282,000000;70,000000;37
MAI.ROS/DIC22;29-03-2022;236,500000;231,000000;229,000000;231,500000;229,500000;178;230,000000;-2,748414;1212,000000;61,000000;72
MAI.ROS/DIC22;25-03-2022;245,500000;241,000000;241,000000;242,000000;242,000000;67;242,000000;-1,425662;1043,000000;22,000000;20
MAI.ROS/DIC22;28-03-2022;242,000000;237,800000;235,000000;238,000000;236,500000;193;236,500000;-2,272727;1151,000000;108,000000;63
MAI.ROS/DIC22;23-03-2022;247,100000;247,300000;244,000000;247,300000;245,500000;48;245,500000;-0,647511;1021,000000;27,000000;22
MAI.ROS/DIC22;22-03-2022;248,000000;246,500000;246,500000;249,000000;247,100000;36;247,100000;-0,362903;994,000000;20,000000;16
MAI.ROS/DIC22;21-03-2022;243,100000;246,000000;246,000000;248,000000;248,000000;53;248,000000;2,015631;974,000000;8,000000;25
MAI.ROS/DIC22;18-03-2022;245,600000;240,000000;240,000000;244,000000;242,500000;76;243,100000;-1,017915;966,000000;22,000000;42
MAI.ROS/DIC22;15-03-2022;252,000000;255,000000;255,000000;258,300000;255,000000;28;255,000000;1,190476;910,000000;5,000000;23
MAI.ROS/DIC22;16-03-2022;255,000000;245,800000;237,000000;246,000000;237,000000;34;237,000000;-7,058824;917,000000;7,000000;20
MAI.ROS/DIC22;17-03-2022;237,000000;244,000000;244,000000;246,500000;245,000000;92;245,600000;3,628692;944,000000;27,000000;50
MAI.ROS/DIC22;08-03-2022;257,500000;257,300000;254,800000;261,900000;258,000000;19;258,000000;0,194175;876,000000;0,000000;12
MAI.ROS/DIC22;10-03-2022;258,500000;264,900000;264,900000;268,500000;267,000000;46;267,000000;3,288201;887,000000;4,000000;36
MAI.ROS/DIC22;11-03-2022;267,000000;263,000000;259,900000;264,000000;259,900000;21;259,900000;-2,659176;902,000000;15,000000;11
MAI.ROS/DIC22;14-03-2022;259,900000;259,000000;248,300000;259,000000;252,000000;38;252,000000;-3,039631;905,000000;3,000000;21
MAI.ROS/DIC22;21-02-2022;231,500000;231,500000;231,500000;233,100000;232,000000;14;232,300000;0,345572;791,000000;10,000000;8
MAI.ROS/DIC22;22-02-2022;232,300000;234,900000;234,900000;237,000000;235,200000;69;234,900000;1,119242;811,000000;20,000000;29
MAI.ROS/DIC22;23-02-2022;234,900000;234,000000;234,000000;235,500000;235,300000;23;235,300000;0,170285;818,000000;7,000000;12
MAI.ROS/DIC22;18-02-2022;225,500000;226,500000;226,500000;231,500000;231,500000;131;231,500000;2,660754;781,000000;0,000000;20
MAI.ROS/DIC22;24-02-2022;235,300000;244,000000;242,900000;245,500000;242,900000;28;242,900000;3,229919;826,000000;8,000000;13
MAI.ROS/DIC22;25-02-2022;242,900000;231,000000;231,000000;231,500000;231,500000;8;231,500000;-4,693289;827,000000;1,000000;4
MAI.ROS/DIC22;03-03-2022;248,500000;254,000000;254,000000;260,500000;256,000000;93;257,500000;3,621730;856,000000;8,000000;46
